train_data1,train_data2,train_data3,train_data4,train_data5,train_data6
0.0745315935936674,0.119364378515658,0.177900702942991,0.250000000000001,0.334335167983223,0.025
0.334335167983221,0.428381372890607,0.528522093333215,0.630265501849369,0.728553390593273,0.00625
-0.471396736825998,-0.382683432365088,-0.290284677254461,-0.195090322016128,-0.0980171403295603,0.00625
-0.842217233716287,-0.852640164354092,-0.862734385977792,-0.872496007072797,-0.881921264348355,0.05
-0.881921264348355,-0.923879532511287,-0.956940335732208,-0.980785280403231,-0.995184726672197,0.00625
0.818135621484343,0.728553390593273,0.630265501849369,0.528522093333215,0.428381372890607,0.025
1,0.987726234834463,0.951655382444446,0.893976418630744,0.818135621484343,0.05
0.0307216677048793,0.0424802495568952,0.0570019051745824,0.0745315935936675,0.0952699361691366,0.025
-0.555570233019602,-0.571787960227612,-0.587785252292473,-0.603555941953572,-0.619093949309834,0.025
0.0745315935936678,0.0952699361691366,0.119364378515658,0.146901502548501,0.177900702942991,0.05
0.357060219444152,0.249999999999999,0.161969897428024,0.0952699361691364,0.0493794544445626,0.1
0.000955077738761794,0.000598866149291638,0.000352402317437883,0.000190855324707681,9.230136229562e-05,0.00625
0.555570233019602,0.571787960227612,0.587785252292473,0.603555941953571,0.619093949309834,0.0125
-0.117537397457838,-0.15643446504023,-0.195090322016128,-0.233445363855905,-0.271440449865074,0.00625
0.00406431705309506,0.00542873029039727,0.0071006228943636,0.00911862710939473,0.0115222050416157,0.025
0.838570235196909,0.728553390593272,0.604949687464163,0.477953368534225,0.357060219444153,0.05
0.146901502548502,0.0745315935936669,0.0307216677048793,0.00911862710939444,0.00144858139267502,0.025
-0.555570233019602,-0.649448048330184,-0.734322509435686,-0.809016994374948,-0.872496007072798,0.025
0.838570235196909,0.925328113903963,0.980877581765526,1,0.980877581765526,0.025
0.996919709440957,0.951655382444444,0.858068894644489,0.728553390593273,0.579500469890529,0.1
0.0424802495568944,0.00911862710939455,0.000598866149291634,2.24927940568994e-64,0.000598866149291677,0.1
0.0745315935936674,0.0424802495568954,0.0214466094067264,0.00911862710939476,0.00296989444237529,0.00625
0.000190855324707679,0.000598866149291634,0.00144858139267506,0.0029698944423752,0.00542873029039722,0.1
0.893976418630743,0.910252592953814,0.925328113903962,0.939146413661246,0.951655382444445,0.0125
0.951655382444444,0.893976418630743,0.818135621484342,0.728553390593273,0.630265501849367,0.00625
-0.972369920397676,-0.962455236453647,-0.951056516295154,-0.938191335922484,-0.923879532511287,0.0125
0.996917333733128,1,0.996917333733128,0.987688340595138,0.972369920397676,0.025
0,0.0392598157590685,0.0784590957278447,0.117537397457837,0.15643446504023,0.05
0.852640164354092,0.891006524188367,0.923879532511287,0.951056516295154,0.972369920397676,0.05
-0.923879532511287,-0.891006524188368,-0.852640164354093,-0.809016994374948,-0.760405965600031,0.0125
-6.12323399573677e-16,-0.156434465040234,-0.309016994374946,-0.453990499739548,-0.587785252292474,0.0125
0.195090322016127,0.290284677254461,0.382683432365088,0.471396736825998,0.555570233019602,0.1
0.760405965600031,0.809016994374948,0.852640164354093,0.891006524188368,0.923879532511287,0.05
1,0.999229184837002,0.996919709440956,0.993080468527173,0.987726234834463,0.1
0.996917333733128,0.993068456954926,0.987688340595138,0.98078528040323,0.972369920397677,0.05
0.587785252292471,0.707106781186547,0.809016994374947,0.891006524188367,0.951056516295153,0.025
0.309016994374948,0.346117057077493,0.38268343236509,0.418659737537428,0.453990499739547,0.00625
0.00911862710939497,0.0307216677048791,0.0745315935936683,0.146901502548502,0.250000000000001,0.025
0.818135621484342,0.79683913592236,0.774757290930044,0.751968641683823,0.728553390593274,0.00625
5.75815527856625e-62,9.23013622956272e-05,0.00144858139267511,0.00710062289436372,0.0214466094067264,0.025
0.428381372890606,0.528522093333216,0.63026550184937,0.728553390593274,0.818135621484343,0.025
3.78942393253329e-05,0.000190855324707679,0.000598866149291634,0.00144858139267506,0.0029698944423752,0.025
0.619093949309833,0.707106781186547,0.785316930880745,0.852640164354092,0.90814317382508,0.05
-0.555570233019602,-0.571787960227612,-0.587785252292473,-0.603555941953572,-0.619093949309834,0.1
1,0.987726234834463,0.951655382444446,0.893976418630743,0.818135621484343,0.0125
0.587785252292471,0.453990499739546,0.309016994374945,0.15643446504023,-3.67394039744206e-16,0.00625
0.707106781186548,0.773010453362738,0.831469612302545,0.881921264348355,0.923879532511287,0.0125
0.678800745532942,0.760405965600031,0.831469612302545,0.891006524188369,0.938191335922485,0.00625
0.649448048330182,0.707106781186547,0.76040596560003,0.809016994374947,0.852640164354092,0.025
0.910252592953814,0.893976418630743,0.876560324125892,0.85806889464449,0.838570235196909,0.025
-0.972369920397676,-0.951056516295154,-0.923879532511287,-0.891006524188367,-0.852640164354092,0.0125
0.119364378515658,0.0745315935936675,0.0424802495568949,0.0214466094067264,0.00911862710939477,0.00625
0.908143173825081,0.923879532511287,0.938191335922484,0.951056516295154,0.962455236453647,0.05
-0.999229036240723,-0.999807240482065,-1,-0.999807240482065,-0.999229036240723,0.0125
0.842217233716286,0.852640164354092,0.862734385977792,0.872496007072797,0.881921264348355,0.00625
0.000598866149291625,3.78942393253321e-05,3.59884704910391e-63,3.7894239325333e-05,0.000598866149291659,0.1
0.334335167983221,0.31222245867921,0.29076850528953,0.270015241162893,0.25,0.025
0.477953368534227,0.428381372890606,0.380346866404408,0.334335167983221,0.290768505289531,0.05
0.818135621484343,0.951655382444446,1,0.951655382444443,0.818135621484342,0.00625
3.78942393253352e-05,0.000598866149291636,0.0029698944423753,0.00911862710939477,0.0214466094067264,0.00625
0.962455236453647,0.96759909236026,0.972369920397677,0.976765881320872,0.98078528040323,0.05
0.428381372890605,0.25,0.119364378515656,0.0424802495568951,0.00911862710939446,0.05
-0.634393284163645,-0.619093949309834,-0.603555941953571,-0.587785252292473,-0.571787960227612,0.025
0.428381372890605,0.579500469890529,0.728553390593273,0.858068894644489,0.951655382444444,0.0125
-0.891006524188367,-0.923879532511287,-0.951056516295154,-0.972369920397676,-0.987688340595138,0.05
0.555570233019603,0.471396736825998,0.382683432365091,0.290284677254464,0.195090322016128,0.05
0.881921264348355,0.831469612302546,0.773010453362738,0.707106781186549,0.634393284163645,0.00625
0.0745315935936672,0.0952699361691366,0.119364378515658,0.146901502548501,0.17790070294299,0.00625
0.891006524188368,0.852640164354092,0.809016994374947,0.76040596560003,0.707106781186548,0.025
0.000190855324707679,3.78942393253329e-05,2.37570782822764e-06,0,2.37570782822764e-06,0.05
0.707106781186547,0.773010453362736,0.831469612302545,0.881921264348355,0.923879532511287,0.05
-0.972369920397676,-0.987688340595138,-0.996917333733128,-1,-0.996917333733128,0.00625
0.818135621484342,0.728553390593273,0.630265501849367,0.528522093333214,0.428381372890604,0.0125
0.528522093333215,0.477953368534227,0.428381372890605,0.380346866404407,0.334335167983222,0.025
0.0784590957278447,0.156434465040232,0.233445363855906,0.309016994374948,0.38268343236509,0.025
0.0214466094067262,0.0307216677048793,0.0424802495568949,0.057001905174582,0.0745315935936672,0.05
0.539138322911,0.522498564715949,0.505657373377985,0.488621241496955,0.471396736825998,0.025
0.619093949309834,0.649448048330183,0.678800745532941,0.707106781186547,0.734322509435685,0.05
0.38268343236509,0.453990499739547,0.522498564715948,0.587785252292474,0.649448048330182,0.05
0.85806889464449,0.951655382444446,0.996919709440957,0.987726234834463,0.925328113903961,0.1
-0.15643446504023,-0.233445363855907,-0.309016994374948,-0.382683432365091,-0.453990499739548,0.025
0.962455236453647,0.951056516295154,0.938191335922484,0.923879532511287,0.908143173825081,0.025
-0.98078528040323,-0.987688340595138,-0.993068456954926,-0.996917333733128,-0.999229036240723,0.00625
0.996917333733128,0.987688340595138,0.972369920397676,0.951056516295153,0.923879532511286,0.025
0.980877581765526,0.925328113903963,0.838570235196908,0.728553390593276,0.604949687464165,0.05
0.000598866149291691,0.00911862710939458,0.0424802495568955,0.119364378515658,0.250000000000001,0.025
-0.944806046466878,-0.951056516295154,-0.956940335732209,-0.962455236453647,-0.96759909236026,0.0125
0.477953368534227,0.604949687464165,0.728553390593276,0.838570235196908,0.925328113903963,0.00625
0.0745315935936667,0.030721667704879,0.00911862710939469,0.00144858139267506,3.78942393253304e-05,0.1
-0.96759909236026,-0.972369920397677,-0.976765881320872,-0.98078528040323,-0.984426568089892,0.025
-0.382683432365091,-0.453990499739548,-0.522498564715949,-0.587785252292473,-0.649448048330184,0.05
0.00911862710939467,0.0143513253300133,0.0214466094067262,0.0307216677048793,0.0424802495568949,0.1
-0.881921264348355,-0.891006524188368,-0.899748284052221,-0.908143173825081,-0.916187957117136,0.025
-0.587785252292474,-0.619093949309834,-0.649448048330184,-0.678800745532942,-0.707106781186548,0.1
-0.571787960227612,-0.587785252292473,-0.603555941953572,-0.619093949309834,-0.634393284163645,0.025
-0.734322509435686,-0.760405965600031,-0.785316930880745,-0.809016994374947,-0.831469612302545,0.1
0.999229184837002,1,0.999229184837002,0.996919709440956,0.993080468527173,0.05
0.0214466094067262,0.0176461322481378,0.0143513253300133,0.0115222050416157,0.00911862710939471,0.0125
0.63026550184937,0.728553390593274,0.818135621484343,0.893976418630743,0.951655382444446,0.1
1,0.996917333733128,0.987688340595138,0.972369920397676,0.951056516295154,0.00625
-0.488621241496955,-0.505657373377985,-0.522498564715949,-0.539138322911,-0.555570233019602,0.00625
0.83857023519691,0.925328113903963,0.980877581765526,1,0.980877581765526,0.00625
0.334335167983221,0.428381372890606,0.528522093333216,0.63026550184937,0.728553390593274,0.0125
0.962455236453647,0.956940335732209,0.951056516295154,0.944806046466878,0.938191335922484,0.00625
0.980785280403231,0.956940335732209,0.923879532511287,0.881921264348355,0.831469612302546,0.05
3.78942393253321e-05,3.59884704910391e-63,3.7894239325333e-05,0.000598866149291659,0.00296989444237524,0.1
-0.0784590957278451,-0.0980171403295608,-0.117537397457838,-0.137012341681968,-0.156434465040231,0.025
1,0.987726234834463,0.951655382444445,0.893976418630742,0.818135621484342,0.1
0.528522093333214,0.630265501849367,0.728553390593273,0.818135621484342,0.893976418630743,0.00625
0.17790070294299,0.119364378515658,0.074531593593667,0.0424802495568946,0.0214466094067263,0.0125
0.831469612302545,0.809016994374947,0.785316930880745,0.760405965600031,0.734322509435686,0.00625
0.707106781186548,0.649448048330184,0.587785252292473,0.522498564715948,0.453990499739546,0.00625
-0.773010453362737,-0.785316930880745,-0.797320653772707,-0.809016994374947,-0.820401443525514,0.00625
0.0980171403295599,-3.67394039744206e-16,-0.0980171403295606,-0.19509032201613,-0.290284677254462,0.00625
0.872496007072798,0.809016994374948,0.734322509435686,0.649448048330184,0.555570233019602,0.05
0.00296989444237529,0.0143513253300135,0.0424802495568954,0.0952699361691367,0.177900702942991,0.025
0,0.000598866149291634,0.00911862710939459,0.0424802495568945,0.119364378515656,0.00625
0.951655382444445,0.939146413661246,0.925328113903962,0.910252592953814,0.893976418630743,0.025
0.987726234834463,0.951655382444445,0.893976418630742,0.818135621484342,0.728553390593273,0.025
-0.346117057077493,-0.453990499739546,-0.555570233019602,-0.649448048330184,-0.734322509435685,0.1
0.453990499739547,0.418659737537428,0.38268343236509,0.346117057077493,0.309016994374948,0.1
0.000598866149291625,0.00911862710939459,0.0424802495568943,0.119364378515656,0.25,0.00625
0.000598866149291636,5.75815527856625e-62,0.000598866149291621,0.00911862710939446,0.0424802495568951,0.025
0.0784590957278447,0.117537397457837,0.15643446504023,0.195090322016128,0.233445363855905,0.00625
0.680169716035064,0.818135621484343,0.925328113903962,0.987726234834463,0.996919709440956,0.05
0.528522093333214,0.477953368534227,0.428381372890606,0.380346866404408,0.334335167983221,0.00625
-0.309016994374948,-0.327630179561693,-0.346117057077493,-0.36447049987915,-0.38268343236509,0.1
0.893976418630742,0.818135621484344,0.728553390593274,0.63026550184937,0.528522093333215,0.025
2.37570782822764e-06,1.20115722464272e-05,3.78942393253329e-05,9.230136229562e-05,0.000190855324707681,0.025
0.818135621484345,0.951655382444446,1,0.951655382444445,0.81813562148434,0.1
0.230755425403825,0.25,0.270015241162893,0.29076850528953,0.31222245867921,0.025
0.428381372890604,0.630265501849368,0.818135621484343,0.951655382444446,1,0.0125
0.177900702942991,0.146901502548501,0.119364378515658,0.0952699361691365,0.0745315935936672,0.0125
0.25,0.428381372890608,0.63026550184937,0.818135621484343,0.951655382444446,0.0125
0.774757290930045,0.728553390593274,0.680169716035063,0.630265501849369,0.579500469890531,0.05
0.00542873029039727,0.00911862710939478,0.0143513253300134,0.0214466094067263,0.0307216677048793,0.05
0.555570233019602,0.634393284163645,0.707106781186547,0.773010453362736,0.831469612302545,0.025
0.604949687464165,0.630265501849369,0.655366304172928,0.680169716035063,0.70459298580049,0.00625
0.987726234834463,0.996919709440956,1,0.996919709440956,0.987726234834463,0.025
-1,-0.996917333733128,-0.987688340595138,-0.972369920397676,-0.951056516295154,0.05
0.987688340595137,1,0.987688340595138,0.951056516295154,0.891006524188368,0.025
-0.938191335922484,-0.944806046466878,-0.951056516295154,-0.956940335732209,-0.962455236453647,0.05
0.25,0.334335167983223,0.428381372890607,0.528522093333215,0.630265501849369,0.1
0.972369920397677,0.976765881320872,0.98078528040323,0.984426568089892,0.987688340595138,0.025
0.728553390593274,0.83857023519691,0.925328113903963,0.980877581765526,1,0.0125
0.923879532511286,0.956940335732208,0.98078528040323,0.995184726672197,1,0.0125
0.0029698944423752,0.00144858139267508,0.000598866149291646,0.000190855324707688,3.7894239325333e-05,0.1
-0.881921264348355,-0.872496007072797,-0.862734385977792,-0.852640164354092,-0.842217233716286,0.05
0.357060219444153,0.380346866404407,0.404140204388275,0.428381372890605,0.453007782838742,0.1
0.0424802495568955,0.0745315935936679,0.119364378515658,0.177900702942991,0.25,0.0125
-0.972369920397676,-0.951056516295154,-0.923879532511287,-0.891006524188368,-0.852640164354093,0.0125
0.891006524188367,0.923879532511287,0.951056516295154,0.972369920397676,0.987688340595138,0.05
0.951655382444444,1,0.951655382444446,0.818135621484343,0.63026550184937,0.0125
0.707106781186547,0.678800745532941,0.649448048330184,0.619093949309834,0.587785252292473,0.0125
0.119364378515657,0.212309409561684,0.334335167983219,0.477953368534226,0.630265501849368,0.025
-0.38268343236509,-0.364470499879149,-0.346117057077493,-0.327630179561693,-0.309016994374947,0.1
0.177900702942989,0.25,0.334335167983221,0.428381372890604,0.528522093333213,0.00625
-0.972369920397676,-0.951056516295154,-0.923879532511287,-0.891006524188367,-0.852640164354092,0.0125
0.132699754523201,0.146901502548502,0.161969897428025,0.17790070294299,0.194685061221371,0.05
0.119364378515658,0.0424802495568962,0.00911862710939461,0.000598866149291668,5.40051985306155e-61,0.0125
0.939146413661246,0.951655382444445,0.962807638771085,0.972560775722384,0.980877581765526,0.00625
0.999229036240723,0.999807240482065,1,0.999807240482065,0.999229036240723,0.1
-0.453990499739548,-0.587785252292474,-0.707106781186548,-0.809016994374949,-0.891006524188369,0.00625
0.774757290930043,0.893976418630742,0.972560775722383,1,0.972560775722384,0.1
0.00144858139267504,9.23013622956178e-05,1.66921101939191e-59,9.23013622956263e-05,0.0014485813926751,0.025
0.00911862710939474,0.00296989444237524,0.000598866149291659,3.7894239325333e-05,3.59884704910391e-63,0.025
-0.418659737537429,-0.52249856471595,-0.619093949309834,-0.707106781186548,-0.785316930880746,0.05
-0.987688340595138,-0.972369920397676,-0.951056516295154,-0.923879532511287,-0.891006524188367,0.025
-0.271440449865074,-0.309016994374948,-0.346117057077492,-0.38268343236509,-0.418659737537428,0.0125
0.707106781186548,0.649448048330184,0.587785252292473,0.522498564715949,0.453990499739548,0.05
-0.587785252292474,-0.707106781186548,-0.809016994374949,-0.891006524188369,-0.951056516295154,0.1
0.728553390593273,0.818135621484342,0.893976418630743,0.951655382444444,0.987726234834463,0.025
-0.488621241496955,-0.522498564715949,-0.555570233019602,-0.587785252292474,-0.619093949309834,0.05
0.996917333733128,0.987688340595138,0.972369920397676,0.951056516295154,0.923879532511287,0.05
0.893976418630743,0.951655382444445,0.987726234834463,1,0.987726234834463,0.05
0.720853596702919,0.734322509435685,0.747508326862597,0.760405965600031,0.773010453362737,0.025
0.17790070294299,0.146901502548501,0.119364378515658,0.0952699361691366,0.0745315935936672,0.00625
0.908143173825082,0.852640164354093,0.785316930880746,0.707106781186548,0.619093949309834,0.05
1.48596279529663e-07,2.37570782822765e-06,1.20115722464278e-05,3.78942393253337e-05,9.23013622956208e-05,0.00625
4.89858719658941e-16,0.0784590957278459,0.15643446504023,0.233445363855907,0.309016994374948,0.05
-0.760405965600031,-0.707106781186548,-0.649448048330184,-0.587785252292474,-0.522498564715949,0.025
0.0392598157590685,0.0588708036511888,0.0784590957278447,0.0980171403295606,0.117537397457838,0.0125
0.0214466094067264,0.0493794544445629,0.0952699361691369,0.161969897428025,0.250000000000001,0.00625
0.809016994374947,0.852640164354092,0.891006524188367,0.923879532511287,0.951056516295154,0.0125
0.916187957117136,0.908143173825081,0.899748284052221,0.891006524188368,0.881921264348355,0.00625
0.334335167983222,0.212309409561686,0.119364378515659,0.0570019051745831,0.0214466094067264,0.05
-0.252491577015158,-0.271440449865075,-0.290284677254462,-0.309016994374948,-0.327630179561693,0.05
-0.993068456954927,-1,-0.993068456954926,-0.972369920397677,-0.938191335922484,0.1
0.58778525229247,0.453990499739549,0.309016994374945,0.156434465040229,-6.12323399573677e-16,0.0125
0.893976418630743,0.925328113903962,0.951655382444445,0.972560775722384,0.987726234834463,0.0125
0.604949687464165,0.579500469890531,0.553998300158984,0.528522093333214,0.503148862727441,0.05
0.15643446504023,0.195090322016128,0.233445363855905,0.271440449865074,0.309016994374947,0.0125
0.00144858139267507,0.000598866149291644,0.000190855324707684,3.78942393253345e-05,2.37570782822765e-06,0.00625
0.00144858139267506,0.000955077738761794,0.000598866149291638,0.000352402317437883,0.000190855324707681,0.025
0.728553390593274,0.70459298580049,0.680169716035062,0.655366304172929,0.630265501849368,0.025
0.0952699361691379,0.042480249556895,0.0143513253300135,0.00296989444237514,0.000190855324707679,0.05
0.25,0.177900702942989,0.119364378515657,0.0745315935936672,0.0424802495568949,0.0125
0.0071006228943637,0.0214466094067264,0.0493794544445631,0.0952699361691372,0.161969897428025,0.025
0.891006524188368,0.809016994374949,0.707106781186549,0.587785252292474,0.453990499739548,0.1
0.334335167983218,0.477953368534226,0.630265501849366,0.774757290930043,0.893976418630743,0.1
0.00296989444237524,0.000598866149291659,3.7894239325333e-05,3.59884704910391e-63,3.78942393253321e-05,0.05
0.0214466094067263,0.00911862710939467,0.00296989444237526,0.000598866149291623,3.78942393253336e-05,0.05
0.0424802495568948,0.0214466094067262,0.00911862710939455,0.00296989444237516,0.000598866149291634,0.05
0.0424802495568949,0.0214466094067263,0.00911862710939459,0.00296989444237522,0.000598866149291625,0.0125
0.587785252292473,0.522498564715948,0.453990499739546,0.38268343236509,0.309016994374947,0.1
0.923879532511286,0.891006524188368,0.852640164354092,0.809016994374947,0.76040596560003,0.025
-0.760405965600031,-0.809016994374947,-0.852640164354092,-0.891006524188367,-0.923879532511287,0.0125
0.630265501849369,0.655366304172928,0.680169716035063,0.70459298580049,0.728553390593274,0.00625
1,0.951655382444446,0.818135621484343,0.630265501849368,0.428381372890604,0.025
9.23013622956186e-05,0,9.23013622956186e-05,0.00144858139267504,0.0071006228943635,0.05
0.000190855324707684,0.000598866149291644,0.00144858139267507,0.00296989444237522,0.00542873029039727,0.0125
-0.678800745532942,-0.664252437911282,-0.649448048330184,-0.634393284163645,-0.619093949309834,0.1
-0.891006524188368,-0.872496007072797,-0.852640164354092,-0.831469612302545,-0.809016994374947,0.00625
0.404140204388276,0.380346866404407,0.357060219444154,0.334335167983221,0.31222245867921,0.0125
0.996919709440956,0.999229184837002,1,0.999229184837002,0.996919709440956,0.1
0.428381372890608,0.630265501849368,0.818135621484343,0.951655382444446,1,0.1
0.893976418630743,0.925328113903961,0.951655382444445,0.972560775722384,0.987726234834463,0.025
