train_data1,train_data2,train_data3,train_data4,train_data5,train_data6
0.723286549489534,2.49935494185664,1.18142197893394,-0.00611342525946391,1.45172622341462,0.1
0.357232969578955,-2.27583204655977,-0.0537198500136572,-1.35309791916194,0.67712984811803,0.025
1.14315716183021,-3.14806686561289,0.0240051041100077,0.975465999236195,1.33704550423687,0.025
0,0,0,-1,0,0.1
1,-1,0,0,0,0.05
-0.234617055936043,-1.08494543760162,0.211258097455352,-0.993459645482964,-0.438058185441535,0.0125
-1.63767051857116,0.588551612515188,-0.0606644420186562,-2.18129421912483,-0.832148773967661,0.0125
-0.703624816848146,-0.440316276846218,-1.08125515727202,-1.34433736194678,-1.45233188718444,0.025
0.0448035265009915,1.12895311507125,2.44328772699289,0.285272111453125,2.42258070587159,0.00625
0,0,-1,0,0,0.025
-1.28294258891075,-1.2365792659337,-0.0579862596825965,1.41691193417062,-0.0355651887265161,0.025
-1,0,0,0,-1,0.1
1.63266757548806,-1.64933263680069,2.21203831780869,0.0121976563775117,0.789992042156911,0.1
-0.458457147381924,-2.20587226359348,-1.80897321958375,0.379136901429729,0.311053014123005,0.0125
0.498636314058495,-0.135367721631669,0.529417315954434,1.31751243119378,-1.66349974019122,0.1
1.2009600949953,0.0936244591359672,-1.03216745479389,-2.14166253338261,0.282215756541661,0.025
-0.408506712143945,0.963678550002521,-0.940732032641314,2.32424034030923,0.901506828162352,0.1
-1,0,0,-1,-1,0.1
0,0,0,1,0,0.025
-0.171637515222479,0.0605625730047844,0.723369499602605,-0.696911615966895,0.424953684900153,0.05
-0.718102063462799,1.45162284387264,0.511712421567284,-0.133815133814117,0.348472497285351,0.025
0.845808765499287,0.468780769893232,0.738053021806373,-2.162266975755,-1.34538024365828,0.00625
-1,0,0,0,-1,0.0125
0,0,1,1,0,0.025
-0.285713056122501,0.403894914075025,-0.714664076566878,0.420854829645588,0.611773398869368,0.05
-1.89732524101813,0.774718980413159,-0.180149247776852,0.0796555399497999,-0.512966623735117,0.025
1.36983448630973,-0.543768789556176,0.872209936088419,-0.3314632232276,-0.0649161325284827,0.1
0,-1,-1,0,0,0.05
0.756220396871798,1.45731447404152,0.56751377376819,-0.671521973308732,0.419445962675263,0.0125
0.603346612845761,-0.5352479677759,-0.155080385492789,0.61212237077216,-1.04434349451734,0.025
0,-1,0,1,0,0.0125
0.35719298288714,0.375734043681807,1.55367084640554,-1.36053270199196,-1.20695929055259,0.0125
0,0,0,-1,1,0.1
0,-1,-1,-1,1,0.00625
0.420628123304902,-0.215262308232172,0.620387056391439,-0.88152377873164,-0.905657588509751,0.1
-1,0,-1,-1,0,0.00625
0,0,1,-1,-1,0.0125
0.270324522229497,0.512349046652626,-0.217299932722296,0.671358133740462,-0.0756750795030295,0.05
0.146613701207526,0.88828276414656,0.391192941406994,-2.10214976778405,0.125376290288158,0.05
1.39234821536411,0.992530473242287,-1.21655857744181,-0.778210378231615,0.396719078037082,0.0125
0.163108676431529,0.970145557832629,-2.59670180967778,0.392853182989424,-0.022784443167485,0.05
0,0,0,-1,-1,0.0125
-1.51827280477141,1.34394319128121,-0.49454954205148,-0.26499008053022,1.89219254019417,0.00625
-0.290447970988279,-0.565674996844987,-0.359131396389499,0.382953276427804,-1.09964536990078,0.05
0.305402667547653,0.240013320860553,0.810049065458467,0.257516662547891,-1.09723067834642,0.05
0.341459390692478,-0.647505249020704,-0.309656023062874,0.358457941278106,0.615588462168917,0.025
0.181228153117083,-0.613304090927272,0.398792644476387,-0.562377329515807,0.50040298215134,0.1
0,0,-1,-1,1,0.00625
0,0,1,1,0,0.0125
0.310681758969484,-1.70590170319228,0.331147303072294,-0.0355422945774352,1.63489098987782,0.025
0.200033623945084,-0.328837904228922,-1.02149659821158,0.416697453344024,-1.69551814941599,0.0125
-0.396021465898511,-0.557159097349442,1.68681622547501,1.0518940092087,1.00031501162508,0.025
-1,0,0,1,0,0.1
-0.0508341882808544,-0.682493508826895,-0.180627731314793,-0.580803433248147,0.663223115337905,0.0125
0,0,0,1,-1,0.05
0,0,0,1,1,0.0125
1.63266757548806,-1.64933263680069,2.21203831780869,0.0121976563775117,0.789992042156911,0.05
0.89659540557582,0.472211774587259,0.681009153408087,0.594136734178339,-0.15474492729891,0.05
-1.20665357244847,-0.192755793626399,-0.415530579296234,-1.53516976101404,1.0487139340124,0.00625
0,0,0,0,-1,0.0125
0,0,0,1,-1,0.025
0,0,1,-1,1,0.0125
1,0,-1,-1,1,0.025
0,0,0,0,-1,0.0125
0.14420627191155,1.96009853917279,0.0211101997296409,0.155954752222368,-0.0955095886549988,0.00625
0.338640898888597,0.0217339405074198,0.69947243279159,1.19632035351317,-1.29853215345247,0.1
0,0,-1,0,0,0.00625
0.721786764469149,-0.2816824869131,-0.81840589024825,-1.07009558504719,0.210050982734576,0.05
1.12064907074901,1.34989815642927,-0.59496846102001,-1.04763884437689,0.306388490400666,0.0125
0.746915681076705,-0.269686591962426,-0.288736682092847,-0.634592734446772,0.505282128758569,0.00625
-1.04364975267021,0.267984482022785,-0.168240822933147,1.04413331847417,-0.603585654969072,0.00625
-1.09781574638411,-0.216801868495765,0.547729210435937,-0.773185422116101,0.0655743738420962,0.1
1,0,0,0,0,0.1
0,-1,-1,1,0,0.0125
-0.975608445379154,1.31206258179768,0.482120020458431,-0.0161790691197918,0.831415490460594,0.0125
-1.28745781479181,-0.473910447822284,0.183456789519408,0.0875128659820528,-0.666238575616363,0.00625
0,-1,1,0,0,0.00625
-2.18198818365648,0.37598487402726,0.191358430604712,0.363144787742086,1.18181469049999,0.0125
0,0,1,0,-1,0.00625
0,0,-1,-1,0,0.0125
2.1786142046421,0.454149046223698,-1.87923421250699,0.359459269834932,-0.238214604653532,0.05
0,0,0,-1,1,0.00625
0,0,1,-1,1,0.05
1.70037714930542,-0.408402455270899,1.28161332966963,1.28133973802397,-0.806745424271767,0.025
0,-1,0,0,0,0.00625
1,0,0,-1,-1,0.1
-1,-1,-1,0,0,0.0125
1.43397154278755,-0.82661439044864,0.0223621632017445,-0.517503030484995,-1.92702120908761,0.1
0,-1,0,0,0,0.1
0.0581904091548494,0.133348367233264,0.827626726503429,-1.08837266277251,1.85310696721843,0.1
0.0392675526094277,1.08287815774389,-1.055623440563,0.00389542456858158,0.141304606787688,0.0125
0.527229185625475,1.83830777514833,1.13566982849708,1.40985636426253,0.29504059648913,0.025
-1,0,0,0,1,0.00625
0.371084444296265,2.05565733717634,-0.00675844329258782,-0.380575408590257,1.04195295078423,0.025
-0.943505514189257,0.892135380421681,0.0484530579113392,1.16989214166003,0.248666255482677,0.05
0,0,0,-1,-1,0.05
0.0522503556259797,0.715233069260069,0.258041238487636,0.115142512111653,-0.197515535993795,0.1
0,-1,0,0,-1,0.00625
-0.0946193587971336,0.0347965293866428,-0.586423863207747,0.822972502622546,-1.0600766863867,0.1
0,0,1,1,1,0.00625
-0.202246418388943,-0.856533481952836,1.02016458333188,-0.0203246590313573,1.82087081033648,0.05
0,0,1,0,1,0.0125
0,1,-1,1,0,0.1
0,0,0,-1,-1,0.1
0.256369327414956,1.55515916413584,0.196307283467715,0.0322439630464989,0.0615715758882596,0.05
1.32680848495385,0.882231743387679,-0.171006837265266,0.110369296529286,0.000245185215139304,0.025
0,1,-1,-1,-1,0.00625
-1,0,0,1,1,0.05
0,0,1,-1,-1,0.025
0.442379856844997,-0.014169264218006,-1.05668134249445,-0.918908983967067,1.28287027345322,0.0125
-0.316445814200502,-0.859410210812398,0.485702954528286,1.624623514635,-0.698172682200853,0.025
-0.575551140919509,1.14011759097444,0.279725673588601,0.777318661876214,-0.0670738825541548,0.00625
-0.270619001076141,-1.3308529022659,1.70078001774677,-0.799631663189595,0.0954116150803936,0.05
0,0,0,-1,1,0.05
0.157724197159881,-0.282964259514908,-1.72278889258237,-2.43321312460309,0.527930333580057,0.0125
-1.41002291000489,0.527414969611502,-2.33319228189502,0.330592219290773,0.682503300899858,0.025
0.527229185625475,1.83830777514833,1.13566982849708,1.40985636426253,0.29504059648913,0.0125
0,-1,0,0,1,0.00625
-1.98797686127173,0.105771822853122,1.69137306037841,-0.260012154054094,-0.863888101280464,0.00625
-1,0,-1,-1,0,0.05
0,0,0,0,1,0.05
0,1,0,1,0,0.0125
0.179426940161496,-0.113305995982126,-0.178408394539303,0.984842121198981,-0.726961805160927,0.025
0,0,-1,0,1,0.1
0,1,1,1,0,0.025
0,0,1,-1,-1,0.1
-0.752364742455388,-0.486802070263349,-0.725724716964947,-0.523173029732132,0.0941476580128316,0.05
0,0,1,1,0,0.1
-1.17790307698797,-0.178153111202975,-0.122088284966128,0.391056778506633,0.0362751624425181,0.025
-1.00172496995262,-1.58351593476372,-0.585073342467717,1.17950602853004,-0.726809486253166,0.0125
-2.08847816246437,-1.63575528170342,0.359201747847333,0.211234560218075,0.769658689222751,0.025
1.90310599838051,0.295077249915814,-0.00255824657316565,-0.491562148665318,1.4782167434889,0.00625
0.108246945300348,1.77407811653176,-0.558889700081262,0.555385017890213,2.46320701865228,0.1
0.796908390335412,-2.46421079589342,-0.474591563292857,0.563041957132249,-0.552889195066872,0.025
0,-1,0,0,0,0.00625
0.19196851291184,1.28675844801305,1.73898753416012,0.714140542112625,1.05889050993945,0.025
0,0,-1,-1,0,0.025
0,0,0,0,0,0.1
-0.057990179773216,-1.84886330852467,-0.884545625326667,0.177909595443622,-1.49721055793059,0.025
0,0,-1,1,1,0.0125
0.449428264040746,-0.860490164755439,-1.4053403904498,1.23618899649176,-0.289554356119711,0.025
-1,0,0,0,-1,0.05
-0.641713492048937,-1.35425443921808,0.32907054579558,0.958324850021676,-0.270364063135123,0.05
-1.06360186637829,-0.839777981606817,0.0687067912444911,0.956333435538535,-1.1519900189725,0.05
0,0,0,0,-1,0.025
1.77422338804275,1.01512096207789,-0.525612343837617,0.382832500906288,-0.961075632416594,0.1
-1.21948035665855,0.0918653122310533,-2.34012796492075,-0.369314045924935,0.421551264798842,0.05
0.935656736873526,0.32802446496707,3.6300506432034,0.700475285634401,0.422332991803029,0.025
-0.645288714111879,-1.2631189026561,-0.252284453653752,-1.45246603287842,-1.1937233542104,0.1
-0.951641253810174,-0.0158098250021852,1.90689910276169,0.569393915588534,0.37731852168488,0.0125
0,0,-1,1,0,0.1
-1,0,0,0,-1,0.00625
0.207716326640829,-0.110436121818474,0.438142551391395,0.976499566000404,0.598862877984865,0.025
-0.216821632879197,-1.5697024523028,0.830966086770866,0.558717611102883,-0.320114276792186,0.025
0,-1,0,0,-1,0.025
0,0,-1,1,0,0.0125
1.06390738248803,-0.0352233607501708,-0.100106580038767,0.441114545824977,-1.76731336053908,0.025
0.607333659287591,0.676180788784944,1.4534729526207,0.0814102825652718,0.521181922443099,0.0125
0,0,-1,1,0,0.025
0.70782039142125,0.639587001298114,2.34916328601659,-1.23245603123123,0.150125095525245,0.025
0,0,0,1,-1,0.025
0,0,0,0,-1,0.1
0.389304048102945,-0.386573291351323,1.06319810286962,2.67808775950793,-0.748381647819143,0.05
0,0,0,0,0,0.1
0,-1,0,1,-1,0.00625
0,0,1,0,1,0.025
-0.550036870563441,0.916627224110081,-0.18368500828205,-0.070904223372232,0.184567022744163,0.00625
0.622960060852122,0.504628999237636,-2.22285289803444,0.0172839254232376,-2.19807173920354,0.0125
0,0,0,0,0,0.00625
-0.472587383551063,0.566333501947887,-0.175882377062276,-0.101903100790104,0.33416166432332,0.1
0,0,0,0,0,0.0125
0,0,0,1,-1,0.025
0,0,-1,-1,0,0.05
0,0,0,-1,1,0.05
0.748020988055617,0.0604378948419418,-1.42864162759168,0.782679718487768,0.239441572150877,0.00625
-1.09342636369806,0.382810677413996,0.0668234580406042,-0.408104925993775,-1.57766622161514,0.05
0,0,0,1,1,0.0125
0,-1,1,0,1,0.1
0,0,0,0,-1,0.1
0,0,0,0,1,0.00625
0.510827187325077,-0.229351997402787,-0.434052743653097,-1.1773826385326,-0.782305945062989,0.0125
0.0435697580297158,0.143335473009281,0.00430639852426522,-1.14762678885332,-0.532627713654344,0.05
-0.83561114249435,0.753311464531893,0.210198205776643,-0.752079772429164,1.28655756535258,0.0125
0,0,-1,-1,-1,0.1
0,0,0,-1,-1,0.00625
0,1,1,0,-1,0.05
0,0,0,0,0,0.05
1.75505398558324,-0.480506134736175,-0.788262587941002,-0.389580072021306,0.20377166360848,0.05
0.495006815086423,-0.140263708792807,-1.7056015790304,-1.1590252904655,0.930252128457234,0.025
0,0,-1,1,0,0.00625
0,-1,-1,0,1,0.05
-1,-1,0,-1,-1,0.025
0,-1,-1,0,1,0.0125
0.345958581952135,-0.385525209817443,0.656891956346748,-0.324051277451901,-1.55506123178295,0.00625
0.0138166136739933,-0.417576190797199,-1.33901101758512,0.93980371792767,0.430126660816445,0.00625
0,1,0,-1,1,0.05
-0.813070955963826,0.577964063129634,0.52156325318409,-0.845567455148829,-1.11660469287399,0.00625
0,0,-1,0,-1,0.0125
0.388439770835817,0.276164599455108,-0.168858944886349,-0.326419948493493,-0.533346385501168,0.0125
0,0,0,0,1,0.1
0,0,0,0,1,0.00625
0.272510097789176,-0.274356147416525,-0.539790882915447,-0.409418420348762,1.91944618710194,0.0125
0.666414383680181,0.368046114358059,-0.497784188884895,0.0735082782986598,-0.263708571295249,0.0125
-0.432948476576908,0.129497358005085,-1.14155906843122,-0.529590831338498,0.783334183856508,0.05
0.388863130567632,-0.747675404270827,1.17330251116652,-1.25761374767641,-0.192597359672837,0.025
0,-1,0,0,-1,0.025
0,-1,1,0,1,0.0125
0,-1,-1,0,0,0.025
-0.534450236370809,1.40153290136376,0.165655609098224,0.280621839834371,0.584900925186102,0.1
-0.283476731379219,-0.759228495672433,-1.05447870413311,0.15347518534404,-0.616674558606548,0.025
0,0,1,-1,1,0.0125
0,0,0,-1,0,0.0125
-2.03093788631878,0.627747245394132,0.187323920981915,-0.364712024423225,0.420761740038739,0.025
0,1,0,0,0,0.00625
0,0,-1,0,0,0.1
0,0,-1,1,0,0.0125
1.2525259880661,-0.255678010898877,0.537086166681882,-0.294483306527765,-0.323201739859876,0.1
0,-1,1,0,0,0.00625
0.727167325622175,-0.496099869580209,-2.53509134440959,-1.86103778461095,-0.444087941138872,0.05
0,1,0,0,1,0.00625
1.42901946623159,-1.86001400517055,-0.325540683980082,1.44645617714639,-0.909361453449236,0.025
0,0,-1,1,-1,0.00625
0.0681648038873517,1.82444656932499,-1.51899246238804,-1.70277269700922,-1.06368666191449,0.025
0,0,0,1,0,0.0125
0.120817014336613,-0.785184150738709,1.11167215110763,0.294929281921521,-0.616404172593743,0.05
1.53765197632095,-0.778763495624505,3.04240872654694,0.804508186890473,0.0218635826910641,0.0125
-1,0,0,-1,0,0.025
-0.0183294040108376,1.21268081292263,0.438185880624177,-0.149976420503588,0.776051776896481,0.0125
0,0,0,0,1,0.1
-0.429471650987583,1.8442219728673,1.09048675548256,-0.699319660291755,0.883188608324244,0.025
0,0,0,0,1,0.0125
-0.608645365912163,1.20006189151119,-2.1092604301446,0.807351393876656,0.86814075098686,0.1
0,0,1,0,1,0.025
-1.62264875600228,0.267913214919558,-0.0108377396323256,-1.59851363261747,-1.94299275199417,0.0125
0,1,1,1,1,0.00625
0,-1,-1,1,0,0.0125
0,1,1,1,0,0.00625
0,0,0,0,-1,0.025
-0.642192394967805,-0.122380017032741,-0.348814434081731,0.244530359337425,0.153641184270804,0.05
0,0,1,0,0,0.025
-0.791972131189197,0.167359295591992,-0.104551721138064,0.599593966222016,-0.297805326971744,0.00625
0,0,0,0,1,0.05
-0.347198908174466,-1.22904749626155,0.0901663837481487,0.219611179243489,-1.80163390831736,0.025
-0.145032243659612,0.219665724328642,-0.0249944501079835,-1.02421428432861,-1.1747403450696,0.025
-1,0,0,1,0,0.05
0.527229185625475,1.83830777514833,1.13566982849708,1.40985636426253,0.29504059648913,0.1
0,0,0,-1,0,0.0125
1.47922576635677,2.17477402345763,-0.794309670911836,-2.17470902885774,0.167608536557527,0.025
-1,0,0,0,0,0.05
1.00768745362521,0.620875665247405,2.24570816886061,0.529043239511484,0.697701025747407,0.025
-0.185642896043169,-1.72050944955207,0.151804700542689,0.8165076586779,0.577797775426848,0.1
1.85558005128641,1.3243800373443,0.549632385951634,0.0382458111335664,0.0274944667905373,0.0125
1.00946584700073,-1.34690184434003,0.284768181481497,-0.260643388541708,-1.14077162246566,0.1
0,0,-1,0,-1,0.1
0,0,0,1,1,0.025
0,0,0,-1,1,0.00625
-0.165682593555552,-1.61181409738453,0.0776601300977449,1.62489261510357,-0.764920385687869,0.0125
-0.326385920948964,2.15839192506404,-0.0972534315561834,0.553786730405521,0.610539011356595,0.0125
0,0,-1,-1,0,0.00625
0.766714108543133,-1.24932123237622,0.5625439257554,0.143506221786624,-1.34905260549598,0.0125
-1,0,0,0,1,0.0125
1.03370021908819,0.245249642195378,-0.34128575295302,0.683097482917538,0.0930312573521472,0.025
0.191752805006613,-0.205557776665073,1.60766125433298,0.673541287284013,-0.037996235330269,0.1
1.88053001722205,-0.11333174650856,-0.712199416493188,0.224607979252551,0.683079767964795,0.025
-1.87832054490524,-0.643360032857524,0.573050840890972,-0.995550435667879,-1.66982934077216,0.0125
0,0,0,-1,-1,0.05
0,-1,0,0,1,0.00625
-1,1,0,0,1,0.0125
0,0,1,1,1,0.0125
0,0,0,1,0,0.025
0.156941909396233,1.19382771674644,-0.106888521978612,-0.651634648625987,0.49514967515347,0.1
-0.26559162023898,1.63084126974872,1.10549682815507,-2.9055374782425,-0.818979919869934,0.05
0,0,-1,1,-1,0.1
0,1,0,1,-1,0.00625
-1,0,1,1,0,0.025
0,-1,0,-1,1,0.1
0,0,0,0,0,0.0125
-0.575863604586354,-0.872009093628883,0.26342932985445,0.477933094804209,-0.936533527923307,0.025
