data1,data2,data3,data4,data5,data6
0.0176461322481379,0.00911862710939478,0.00406431705309512,0.00144858139267507,0.000352402317437889,0.1
-0.938191335922484,-0.891006524188367,-0.831469612302545,-0.760405965600029,-0.678800745532942,0.00625
-0.962455236453647,-0.956940335732209,-0.951056516295154,-0.944806046466878,-0.938191335922484,0.0125
0.195090322016128,0.30901699437495,0.418659737537428,0.52249856471595,0.619093949309835,0.1
0.309016994374945,0.156434465040231,-8.57252759403147e-16,-0.156434465040233,-0.309016994374947,0.0125
0.999229184837002,0.951655382444446,0.796839135922359,0.579500469890533,0.357060219444155,0.05
0.0424802495568956,0.00911862710939442,0.000598866149291642,5.40051985306155e-61,0.000598866149291668,0.025
-0.923879532511287,-0.944806046466878,-0.962455236453647,-0.976765881320872,-0.987688340595138,0.00625
0.117537397457837,3.67394039744206e-16,-0.117537397457836,-0.233445363855905,-0.346117057077493,0.05
-0.98078528040323,-0.923879532511286,-0.831469612302545,-0.707106781186545,-0.5555702330196,0.05
-0.309016994374949,-0.453990499739548,-0.587785252292474,-0.707106781186548,-0.809016994374949,0.025
0.962807638771085,0.951655382444445,0.939146413661246,0.925328113903962,0.910252592953814,0.05
0.996917333733128,0.993068456954926,0.987688340595138,0.98078528040323,0.972369920397677,0.05
0.0424802495568961,0.119364378515658,0.250000000000002,0.428381372890608,0.630265501849368,0.0125
0.0952699361691364,0.0362723548630942,0.00911862710939449,0.000955077738761778,2.37570782822745e-06,0.025
0.404140204388276,0.380346866404407,0.357060219444154,0.334335167983221,0.31222245867921,0.1
0.876560324125892,0.85806889464449,0.838570235196909,0.818135621484342,0.796839135922361,0.0125
0.785316930880745,0.773010453362737,0.760405965600031,0.747508326862597,0.734322509435685,0.05
0.587785252292474,0.453990499739548,0.309016994374946,0.156434465040234,6.12323399573677e-16,0.025
0.972369920397676,0.98078528040323,0.987688340595138,0.993068456954926,0.996917333733128,0.1
0.809016994374948,0.72085359670292,0.619093949309835,0.505657373377987,0.38268343236509,0.00625
0.939146413661246,0.893976418630743,0.838570235196909,0.774757290930044,0.704592985800489,0.1
0.962455236453647,0.987688340595138,0.999229036240723,0.996917333733128,0.98078528040323,0.0125
0.587785252292471,0.707106781186547,0.809016994374947,0.891006524188367,0.951056516295153,0.025
0.453007782838744,0.380346866404408,0.31222245867921,0.25,0.194685061221372,0.025
0.862734385977792,0.785316930880746,0.693087362545637,0.587785252292475,0.471396736825998,0.1
0.809016994374947,0.797320653772707,0.785316930880745,0.773010453362737,0.760405965600031,0.0125
-0.734322509435685,-0.693087362545635,-0.649448048330183,-0.603555941953571,-0.555570233019602,0.025
0.477953368534227,0.428381372890605,0.380346866404407,0.334335167983222,0.290768505289531,0.00625
-0.809016994374948,-0.707106781186548,-0.587785252292473,-0.453990499739548,-0.30901699437495,0.1
0.471396736825998,0.522498564715948,0.571787960227612,0.619093949309834,0.664252437911281,0.00625
-0.747508326862595,-0.831469612302545,-0.899748284052221,-0.951056516295153,-0.984426568089891,0.05
0.587785252292474,0.453990499739548,0.309016994374949,0.156434465040233,1.22464679914735e-16,0.0125
0.987726234834463,0.910252592953813,0.774757290930041,0.604949687464164,0.428381372890607,0.0125
0.678800745532943,0.587785252292474,0.488621241496955,0.382683432365091,0.271440449865075,0.00625
0.751968641683824,0.728553390593274,0.70459298580049,0.680169716035063,0.655366304172928,0.00625
0.0424802495568962,0.00911862710939461,0.000598866149291668,5.40051985306155e-61,0.000598866149291642,0.05
0.980877581765526,0.972560775722384,0.962807638771085,0.951655382444445,0.939146413661246,0.0125
0.137012341681967,0.195090322016128,0.252491577015157,0.309016994374947,0.36447049987915,0.1
0.774757290930044,0.79683913592236,0.818135621484342,0.838570235196909,0.858068894644489,0.05
0.503148862727442,0.528522093333214,0.553998300158984,0.579500469890531,0.604949687464165,0.05
0.30901699437495,0.418659737537428,0.52249856471595,0.619093949309835,0.707106781186548,0.00625
0.664252437911281,0.522498564715948,0.364470499879149,0.195090322016127,0.0196336924606251,0.0125
-0.195090322016128,-7.34788079488412e-16,0.195090322016127,0.382683432365091,0.5555702330196,0.025
0.505657373377985,0.453990499739548,0.400748833103141,0.346117057077494,0.290284677254463,0.00625
0.996919709440957,0.987726234834463,0.925328113903963,0.818135621484343,0.680169716035065,0.025
0.428381372890606,0.503148862727441,0.579500469890532,0.655366304172929,0.728553390593274,0.025
0.175796279934354,0.195090322016128,0.214309153065051,0.233445363855905,0.252491577015158,0.05
-0.587785252292474,-0.707106781186549,-0.809016994374949,-0.891006524188368,-0.951056516295154,0.00625
0.233445363855905,0.195090322016128,0.15643446504023,0.117537397457838,0.0784590957278444,0.0125
0.000598866149291621,0.00911862710939446,0.0424802495568951,0.119364378515656,0.25,0.00625
0.634393284163645,0.734322509435685,0.820401443525513,0.891006524188367,0.944806046466877,0.0125
0.488621241496957,0.587785252292474,0.678800745532942,0.760405965600031,0.831469612302545,0.1
-0.309016994374949,-0.418659737537429,-0.52249856471595,-0.619093949309834,-0.707106781186548,0.0125
0.477953368534226,0.453007782838742,0.428381372890605,0.404140204388275,0.380346866404407,0.1
-1.22464679914735e-16,-0.156434465040233,-0.309016994374949,-0.453990499739548,-0.587785252292474,0.00625
0.428381372890602,0.630265501849366,0.818135621484341,0.951655382444445,1,0.025
0.357060219444153,0.57950046989053,0.796839135922359,0.951655382444444,0.999229184837003,0.0125
0.972560775722384,0.951655382444445,0.925328113903962,0.893976418630743,0.858068894644489,0.1
-0.831469612302547,-0.707106781186548,-0.555570233019604,-0.382683432365092,-0.195090322016132,0.00625
-0.923879532511286,-0.831469612302544,-0.707106781186547,-0.555570233019602,-0.382683432365087,0.05
0.1469015025485,0.25,0.380346866404406,0.528522093333213,0.68016971603506,0.0125
-0.972369920397676,-0.962455236453647,-0.951056516295154,-0.938191335922484,-0.923879532511287,0.0125
0.809016994374947,0.831469612302545,0.852640164354092,0.872496007072797,0.891006524188368,0.0125
0.707106781186546,0.831469612302545,0.923879532511287,0.98078528040323,1,0.05
0.0570019051745817,0.119364378515658,0.212309409561686,0.334335167983218,0.477953368534226,0.0125
0.195090322016129,0.233445363855905,0.271440449865074,0.309016994374948,0.346117057077493,0.025
9.230136229562e-05,3.78942393253329e-05,1.20115722464272e-05,2.37570782822764e-06,1.48596279529654e-07,0.1
0.0844891251900129,0.212309409561685,0.40414020438828,0.630265501849368,0.838570235196909,0.05
0.0143513253300135,0.0493794544445628,0.119364378515659,0.230755425403827,0.380346866404409,0.05
0.270015241162894,0.146901502548503,0.0653770586620299,0.0214466094067263,0.00406431705309509,0.1
0.649448048330184,0.634393284163645,0.619093949309834,0.603555941953572,0.587785252292473,0.0125
-0.195090322016128,-0.0784590957278434,0.03925981575907,0.156434465040232,0.271440449865075,0.025
0.0214466094067263,0.00406431705309509,0.00019085532470769,1.48596279529602e-07,0.000598866149291613,0.00625
-0.734322509435685,-0.693087362545635,-0.649448048330183,-0.603555941953571,-0.555570233019602,0.00625
0.728553390593274,0.925328113903962,1,0.925328113903963,0.728553390593272,0.025
1.04325688711994e-60,0.00144858139267501,0.0214466094067258,0.095269936169135,0.25,0.025
0.852640164354092,0.862734385977792,0.872496007072797,0.881921264348355,0.891006524188368,0.1
-0.634393284163645,-0.619093949309834,-0.603555941953571,-0.587785252292473,-0.571787960227612,0.025
-0.309016994374947,-0.195090322016128,-0.0784590957278434,0.03925981575907,0.156434465040232,0.05
-0.382683432365087,-0.195090322016126,2.02128619922972e-15,0.19509032201613,0.38268343236509,0.1
1,0.993068456954927,0.972369920397677,0.938191335922484,0.891006524188368,0.00625
-0.923879532511287,-0.980785280403231,-1,-0.98078528040323,-0.923879532511286,0.025
-0.923879532511288,-0.98078528040323,-1,-0.980785280403231,-0.923879532511288,0.05
0.29076850528953,0.270015241162893,0.25,0.230755425403825,0.212309409561686,0.05
0.477953368534228,0.312222458679212,0.177900702942991,0.0844891251900128,0.0307216677048797,0.00625
0.106890725761249,0.212309409561686,0.357060219444154,0.528522093333212,0.704592985800488,0.00625
3.78942393253323e-05,0.000190855324707683,0.000598866149291634,0.00144858139267507,0.0029698944423752,0.00625
-0.195090322016127,-0.382683432365088,-0.5555702330196,-0.707106781186547,-0.831469612302545,0.1
-0.522498564715949,-0.505657373377984,-0.488621241496955,-0.471396736825998,-0.453990499739547,0.00625
0.194685061221373,0.0952699361691369,0.036272354863095,0.00911862710939498,0.000955077738761777,0.05
0,0.000352402317437879,0.00542873029039716,0.0257922402675482,0.0745315935936665,0.0125
0.630265501849368,0.704592985800489,0.774757290930044,0.838570235196909,0.893976418630743,0.00625
-0.0196336924606285,-0.0392598157590685,-0.0588708036511895,-0.0784590957278451,-0.0980171403295608,0.00625
0.842217233716286,0.852640164354092,0.862734385977792,0.872496007072797,0.881921264348355,0.00625
0.25,0.380346866404406,0.528522093333212,0.680169716035063,0.818135621484342,0.1
0.951655382444446,1,0.951655382444443,0.818135621484342,0.630265501849366,0.00625
-0.603555941953571,-0.734322509435684,-0.842217233716285,-0.923879532511286,-0.976765881320872,0.00625
-0.678800745532941,-0.707106781186547,-0.734322509435685,-0.760405965600031,-0.785316930880745,0.05
0.0143513253300135,0.0424802495568954,0.0952699361691367,0.177900702942991,0.290768505289532,0.1
-0.773010453362737,-0.760405965600031,-0.747508326862597,-0.734322509435685,-0.720853596702919,0.025
-0.984426568089892,-0.987688340595138,-0.990569340443577,-0.993068456954926,-0.995184726672197,0.0125
0.0424802495568957,0.119364378515657,0.25,0.428381372890602,0.630265501849366,0.00625
0.428381372890604,0.250000000000002,0.119364378515658,0.0424802495568962,0.00911862710939463,0.00625
0,0.137012341681968,0.271440449865073,0.40074883310314,0.522498564715947,0.1
0.707106781186548,0.587785252292472,0.453990499739548,0.309016994374945,0.156434465040231,0.05
-1.22464679914735e-16,-0.0392598157590685,-0.0784590957278455,-0.117537397457838,-0.156434465040231,0.025
0.334335167983221,0.290768505289531,0.25,0.212309409561685,0.177900702942991,0.0125
0.382683432365092,0.195090322016128,6.12323399573677e-16,-0.195090322016127,-0.382683432365088,0.05
0.156434465040231,0.195090322016129,0.233445363855905,0.271440449865074,0.309016994374948,0.00625
0.774757290930041,0.604949687464164,0.428381372890607,0.270015241162893,0.1469015025485,0.00625
0.990569340443577,1,0.990569340443577,0.962455236453647,0.916187957117135,0.025
-0.923879532511287,-0.831469612302547,-0.707106781186548,-0.555570233019604,-0.382683432365092,0.00625
-0.923879532511287,-0.831469612302547,-0.707106781186548,-0.555570233019604,-0.382683432365092,0.1
0.000598866149291659,0.0021094191287323,0.00542873029039731,0.0115222050416158,0.0214466094067264,0.025
0.382683432365091,0.19509032201613,2.14375087914446e-15,-0.195090322016126,-0.38268343236509,0.00625
0.876560324125891,0.972560775722384,0.999229184837002,0.951655382444447,0.838570235196909,0.00625
-0.747508326862599,-0.649448048330185,-0.539138322911,-0.418659737537429,-0.290284677254462,0.025
0.774757290930047,0.604949687464165,0.428381372890606,0.270015241162894,0.146901502548503,0.00625
0.831469612302546,0.707106781186546,0.555570233019604,0.382683432365089,0.195090322016128,0.1
2.37570782822831e-06,0.000955077738761777,0.00911862710939498,0.036272354863095,0.0952699361691369,0.05
0.00210941912873228,0.00059886614929164,9.23013622956199e-05,2.37570782822748e-06,1.48596279529677e-07,0.05
0.00144858139267517,0.0214466094067269,0.0952699361691381,0.250000000000002,0.477953368534228,0.1
0.728553390593274,0.553998300158984,0.380346866404409,0.230755425403827,0.119364378515659,0.1
0.999229184837002,0.972560775722384,0.876560324125891,0.728553390593273,0.553998300158981,0.0125
0.0307216677048793,0.036272354863095,0.042480249556895,0.0493794544445628,0.0570019051745822,0.1
-0.734322509435684,-0.842217233716285,-0.923879532511286,-0.976765881320872,-0.999229036240723,0.00625
0.0392598157590677,0.175796279934353,0.309016994374946,0.43640924067334,0.555570233019602,0.05
0.916187957117136,0.923879532511287,0.931214934758803,0.938191335922484,0.944806046466878,0.1
0.233445363855905,0.252491577015158,0.271440449865074,0.290284677254462,0.309016994374947,0.0125
0.364470499879149,0.38268343236509,0.400748833103141,0.418659737537428,0.436409240673342,0.1
-0.916187957117136,-0.923879532511287,-0.931214934758804,-0.938191335922484,-0.944806046466878,0.05
0.862734385977792,0.891006524188368,0.916187957117136,0.938191335922484,0.956940335732209,0.1
-0.998265610184716,-0.999229036240723,-0.999807240482065,-1,-0.999807240482065,0.00625
0.910252592953815,0.774757290930047,0.604949687464165,0.428381372890606,0.270015241162894,0.05
-0.587785252292473,-0.471396736825997,-0.346117057077491,-0.214309153065051,-0.0784590957278431,0.025
0.980877581765526,0.996919709440956,0.999229184837002,0.987726234834463,0.962807638771086,0.1
0.000598866149291667,2.91506610977416e-61,0.000598866149291644,0.00911862710939443,0.0424802495568957,0.00625
0.000190855324707683,0.000598866149291634,0.00144858139267507,0.0029698944423752,0.00542873029039721,0.00625
0.76040596560003,0.842217233716286,0.90814317382508,0.956940335732209,0.987688340595138,0.025
0.951056516295154,0.938191335922484,0.923879532511287,0.908143173825081,0.891006524188368,0.00625
-0.809016994374948,-0.720853596702918,-0.619093949309832,-0.505657373377984,-0.382683432365088,0.05
0.00144858139267502,0.00911862710939444,0.0307216677048793,0.0745315935936669,0.146901502548502,0.025
0.477953368534226,0.453007782838742,0.428381372890605,0.404140204388275,0.380346866404407,0.0125
1.40579962855621e-61,0.000598866149291691,0.00911862710939458,0.0424802495568955,0.119364378515658,0.0125
0.818135621484342,0.774757290930044,0.728553390593273,0.680169716035063,0.630265501849369,0.05
0.477953368534229,0.728553390593276,0.925328113903963,1,0.92532811390396,0.05
0.925328113903962,0.728553390593275,0.477953368534228,0.250000000000002,0.0952699361691382,0.025
0.528522093333212,0.357060219444154,0.212309409561686,0.106890725761249,0.0424802495568946,0.00625
0.503148862727442,0.528522093333214,0.553998300158984,0.579500469890531,0.604949687464165,0.05
0.0952699361691366,0.0844891251900131,0.0745315935936675,0.0653770586620289,0.0570019051745822,0.05
0.503148862727441,0.528522093333214,0.553998300158984,0.579500469890531,0.604949687464165,0.00625
0.951056516295154,0.891006524188368,0.809016994374947,0.707106781186549,0.587785252292474,0.025
-0.175796279934354,0,0.175796279934354,0.346117057077492,0.505657373377983,0.1
0.477953368534226,0.404140204388275,0.334335167983221,0.270015241162893,0.212309409561685,0.00625
0.704592985800489,0.774757290930044,0.838570235196909,0.893976418630743,0.939146413661246,0.0125
0.993080468527172,0.925328113903962,0.796839135922359,0.630265501849366,0.453007782838741,0.025
-0.96759909236026,-0.993068456954927,-0.999807240482065,-0.987688340595138,-0.956940335732209,0.00625
0.380346866404407,0.428381372890604,0.477953368534226,0.528522093333213,0.579500469890531,0.0125
-0.923879532511287,-0.872496007072796,-0.809016994374947,-0.734322509435685,-0.649448048330183,0.0125
0.0392598157590716,0.214309153065054,0.382683432365089,0.539138322911,0.678800745532942,0.1
0.962807638771085,0.951655382444445,0.939146413661246,0.925328113903962,0.910252592953814,0.025
0.309016994374947,0.327630179561693,0.346117057077493,0.364470499879149,0.38268343236509,0.1
0.65536630417293,0.428381372890602,0.230755425403822,0.0952699361691371,0.0257922402675478,0.1
0.357060219444153,0.334335167983221,0.312222458679209,0.29076850528953,0.270015241162893,0.0125
0.177900702942991,0.212309409561685,0.25,0.29076850528953,0.334335167983221,0.0125
0.818135621484343,0.630265501849368,0.428381372890604,0.250000000000002,0.119364378515658,0.0125
0.0071006228943636,0.00542873029039722,0.00406431705309504,0.0029698944423752,0.0021094191287323,0.05
-0.453990499739546,-0.488621241496955,-0.522498564715948,-0.555570233019602,-0.587785252292473,0.00625
0.774757290930044,0.704592985800489,0.630265501849368,0.553998300158983,0.477953368534226,0.0125
0.818135621484343,0.680169716035065,0.528522093333213,0.380346866404409,0.250000000000001,0.1
0.838570235196909,0.951655382444444,0.999229184837002,0.972560775722385,0.876560324125894,0.00625
0.634393284163645,0.649448048330184,0.664252437911282,0.678800745532942,0.693087362545636,0.05
0.453990499739547,0.436409240673342,0.418659737537428,0.400748833103141,0.38268343236509,0.0125
-0.471396736825998,-0.587785252292475,-0.693087362545637,-0.785316930880746,-0.862734385977792,0.1
0.528522093333214,0.477953368534226,0.428381372890605,0.380346866404406,0.334335167983221,0.025
-0.309016994374948,-0.36447049987915,-0.418659737537428,-0.471396736825998,-0.52249856471595,0.1
0.132699754523201,0.119364378515658,0.10689072576125,0.0952699361691366,0.0844891251900131,0.00625
0.747508326862597,0.760405965600031,0.773010453362737,0.785316930880745,0.797320653772707,0.00625
0.250000000000002,0.477953368534228,0.728553390593275,0.925328113903962,1,0.1
0.528522093333214,0.453007782838742,0.380346866404406,0.312222458679208,0.25,0.05
0.0014485813926751,1.66921101939191e-59,0.00144858139267498,0.0214466094067255,0.0952699361691364,0.05
0.0214466094067264,0.0115222050416158,0.00542873029039731,0.0021094191287323,0.000598866149291659,0.1
0.995184726672197,0.972369920397677,0.931214934758804,0.872496007072797,0.797320653772706,0.1
-0.058870803651186,0.117537397457837,0.290284677254462,0.45399049973955,0.603555941953571,0.05
0.98078528040323,0.976765881320872,0.972369920397677,0.96759909236026,0.962455236453647,0.0125
0.962807638771086,0.925328113903962,0.876560324125892,0.818135621484343,0.751968641683824,0.0125
-0.137012341681969,0.0392598157590716,0.214309153065054,0.382683432365089,0.539138322911,0.05
3.78942393253338e-05,0.000352402317437871,0.00144858139267506,0.00406431705309501,0.00911862710939469,0.1
0.838570235196909,0.680169716035065,0.503148862727443,0.334335167983221,0.194685061221373,0.0125
0.428381372890604,0.477953368534226,0.528522093333213,0.579500469890531,0.630265501849368,0.1
0.36447049987915,0.52249856471595,0.664252437911283,0.785316930880745,0.881921264348355,0.0125
0.79683913592236,0.774757290930044,0.751968641683823,0.728553390593274,0.70459298580049,0.0125
0.872496007072798,0.773010453362738,0.649448048330185,0.505657373377986,0.346117057077494,0.0125
0.707106781186549,0.587785252292474,0.45399049973955,0.309016994374947,0.156434465040233,0.025
0.774757290930047,0.604949687464165,0.428381372890606,0.270015241162894,0.146901502548503,0.05
-0.137012341681967,-0.271440449865075,-0.400748833103143,-0.522498564715949,-0.634393284163647,0.025
-0.634393284163645,-0.678800745532941,-0.720853596702918,-0.760405965600031,-0.797320653772707,0.00625
0.881921264348355,0.852640164354092,0.820401443525514,0.785316930880745,0.747508326862597,0.1
0.428381372890602,0.65536630417293,0.858068894644487,0.980877581765525,0.987726234834464,0.0125
0.453007782838745,0.250000000000002,0.106890725761251,0.0307216677048797,0.00406431705309492,0.1
0.230755425403827,0.0952699361691367,0.0257922402675489,0.00296989444237529,1.20115722464287e-05,0.05
0.987726234834463,0.996919709440956,1,0.996919709440956,0.987726234834463,0.1
0.195090322016127,0.0196336924606251,-0.156434465040231,-0.327630179561695,-0.488621241496956,0.00625
0.00144858139267506,0.000955077738761794,0.000598866149291638,0.000352402317437883,0.000190855324707681,0.1
-0.453990499739548,-0.587785252292474,-0.707106781186549,-0.809016994374949,-0.891006524188368,0.025
0.404140204388275,0.428381372890605,0.453007782838742,0.477953368534226,0.503148862727441,0.05
0.939146413661246,0.972560775722384,0.993080468527173,1,0.993080468527173,0.0125
0.998265610184716,0.999229036240723,0.999807240482065,1,0.999807240482065,0.0125
0.428381372890606,0.63026550184937,0.818135621484345,0.951655382444446,1,0.0125
0.553998300158985,0.630265501849369,0.704592985800491,0.774757290930044,0.838570235196909,0.1
-0.603555941953572,-0.488621241496956,-0.364470499879151,-0.233445363855908,-0.0980171403295605,0.025
0.119364378515658,0.10689072576125,0.0952699361691366,0.0844891251900131,0.0745315935936675,0.00625
-0.436409240673342,-0.488621241496955,-0.539138322911,-0.587785252292472,-0.634393284163645,0.025
0.230755425403825,0.212309409561686,0.194685061221371,0.17790070294299,0.161969897428025,0.1
0.334335167983218,0.477953368534226,0.630265501849366,0.774757290930043,0.893976418630743,0.025
0.0588708036511888,0.0784590957278447,0.0980171403295606,0.117537397457838,0.137012341681968,0.025
-0.987688340595138,-1,-0.987688340595138,-0.951056516295154,-0.891006524188368,0.05
0.212309409561686,0.10689072576125,0.0424802495568949,0.0115222050416161,0.00144858139267506,0.00625
0.951056516295153,0.987688340595137,1,0.987688340595138,0.951056516295154,0.1
2.37570782822839e-06,0.00210941912873243,0.0214466094067262,0.0844891251900129,0.212309409561685,0.05
-0.38268343236509,-0.418659737537428,-0.453990499739546,-0.488621241496955,-0.522498564715948,0.025
-0.842217233716286,-0.831469612302545,-0.820401443525513,-0.809016994374947,-0.797320653772707,0.05
0.751968641683823,0.728553390593274,0.70459298580049,0.680169716035062,0.655366304172929,0.05
0.309016994374946,0.156434465040234,6.12323399573677e-16,-0.156434465040229,-0.309016994374945,0.05
